datetime,PV,WF,day,hour
2019-01-17 17:00:00,0.0,161109.70053914562,17,17
2019-01-17 18:00:00,0.0,197859.74781558273,17,18
2019-01-17 19:00:00,0.0,260825.86944884455,17,19
2019-01-17 20:00:00,0.0,311991.08143199777,17,20
2019-01-17 21:00:00,0.0,312299.0732315775,17,21
2019-01-17 22:00:00,0.0,307947.8990184647,17,22
2019-01-17 23:00:00,0.0,299037.26947101555,17,23
2019-01-18 00:00:00,0.0,226603.0016506436,18,0
2019-01-18 01:00:00,0.0,125716.33547296337,18,1
2019-01-18 02:00:00,0.0,64755.795333694565,18,2
2019-01-18 03:00:00,0.0,45621.423614943225,18,3
2019-01-18 04:00:00,0.0,24562.898862174785,18,4
2019-01-18 05:00:00,0.0,43867.95238819932,18,5
2019-01-18 06:00:00,0.0,41907.9249129879,18,6
2019-01-18 07:00:00,2.837767080271103,56164.05944888855,18,7
2019-01-18 08:00:00,6.486503184646279,99255.59457458033,18,8
2019-01-18 09:00:00,24.78713825576061,87553.57602578058,18,9
2019-01-18 10:00:00,36.585605690051,108710.2355177875,18,10
2019-01-18 11:00:00,32.87684186784417,154867.36762944827,18,11
2019-01-18 12:00:00,36.74812106299112,224110.75338348813,18,12
2019-01-18 13:00:00,32.48082381999076,371590.61219433654,18,13
2019-01-18 14:00:00,30.530470674241773,494811.5828591663,18,14
2019-01-18 15:00:00,14.761228570649358,495580.23815402505,18,15
2019-01-18 16:00:00,19.560756329823217,281833.041978778,18,16
2019-01-18 17:00:00,0.0,178552.13320215882,18,17
2019-01-18 18:00:00,0.0,96939.04632131441,18,18
2019-01-18 19:00:00,0.0,56157.77843619156,18,19
2019-01-18 20:00:00,0.0,56362.897071052,18,20
2019-01-18 21:00:00,0.0,112450.5315432658,18,21
2019-01-18 22:00:00,0.0,268467.8204707576,18,22
2019-01-18 23:00:00,0.0,522969.16644913336,18,23
2019-01-19 00:00:00,0.0,866606.54257809,19,0
2019-01-19 01:00:00,0.0,1264135.8466757506,19,1
2019-01-19 02:00:00,0.0,1597448.3190934677,19,2
2019-01-19 03:00:00,0.0,1701627.0815294147,19,3
2019-01-19 04:00:00,0.0,1680944.8573753317,19,4
2019-01-19 05:00:00,0.0,1553107.5710895907,19,5
2019-01-19 06:00:00,0.0,1550096.9162174743,19,6
2019-01-19 07:00:00,2.2354407793010536,1767184.239635088,19,7
